,sector,propertyType,builtup,bedRooms,bathRooms,agePossesion,balcony,pooja room,servant room,study room,others,store room,luxCat,heightCat,Y
2684,96.0,1.0,4500.0,4.0,4.0,3.0,4.0,0,0,1,0,0,2.0,1.0,3.5
2685,68.0,1.0,4518.0,7.0,9.0,3.0,3.0,1,1,1,0,1,1.0,1.0,10.75
2686,75.0,0.0,1444.0,3.0,3.0,2.0,3.0,0,0,0,1,0,1.0,1.0,3.05
2687,91.0,0.0,1685.55,4.0,4.0,3.0,4.0,0,1,1,0,0,1.0,1.0,3.4
2688,33.0,1.0,450.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0.0,1.0,0.65
2689,39.0,0.0,2507.5,4.0,5.0,0.0,4.0,0,1,0,0,0,2.0,2.0,4.72
2690,79.0,1.0,4500.0,7.0,7.0,3.0,4.0,0,0,1,0,1,2.0,2.0,4.25
2691,35.0,0.0,1024.5,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.35
2692,70.0,1.0,4500.0,10.0,10.0,1.0,4.0,1,1,1,1,0,0.0,2.0,3.55
2693,63.0,0.0,1057.5,2.0,2.0,1.0,2.0,0,0,0,0,0,2.0,0.0,1.05
2694,21.0,1.0,4518.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0.0,1.0,3.6
2695,112.0,0.0,1926.4,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,1.0,2.72
2696,67.0,1.0,4518.0,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,1.0,3.5
2697,32.0,0.0,1832.0,3.0,3.0,1.0,4.0,0,1,0,0,0,2.0,2.0,2.71
2698,91.0,0.0,3208.0,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,9.0
2699,69.0,1.0,4460.75,12.0,11.0,3.0,4.0,0,1,0,0,0,2.0,2.0,10.95
2700,71.0,1.0,3190.0,10.0,10.0,1.0,4.0,1,1,1,1,0,0.0,2.0,3.25
2701,124.0,0.0,1162.5,2.0,2.0,3.0,2.0,0,0,1,0,0,1.0,2.0,1.6
2702,30.0,0.0,1351.2,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,0.0,2.22
2703,34.0,0.0,1520.0,3.0,4.0,3.0,4.0,0,1,1,0,0,1.0,0.0,1.76
2704,124.0,0.0,1999.2,4.0,5.0,3.0,2.0,0,1,0,0,0,2.0,1.0,2.45
2705,92.0,0.0,3154.35,4.0,5.0,0.0,4.0,0,1,0,0,0,2.0,0.0,8.5
2706,55.0,1.0,4500.0,3.0,3.0,3.0,2.0,0,1,0,0,0,0.0,2.0,13.0
2707,70.0,1.0,7317.0,11.0,11.0,2.0,4.0,0,1,0,0,0,0.0,1.0,25.0
2708,0.0,1.0,4446.0,4.0,4.0,1.0,2.0,0,1,0,0,0,0.0,2.0,4.9
2709,111.0,0.0,1685.55,4.0,4.0,1.0,2.0,0,0,1,0,0,1.0,1.0,2.85
2710,34.0,0.0,1038.75,2.0,2.0,3.0,1.0,0,0,0,0,0,1.0,2.0,1.4
2711,54.0,1.0,4518.0,9.0,9.0,0.0,3.0,0,1,0,0,1,2.0,1.0,9.5
2712,79.0,1.0,2461.25,3.0,3.0,3.0,1.0,0,0,0,0,0,2.0,1.0,6.35
2713,31.0,0.0,1520.0,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,1.0,1.8
2714,53.0,1.0,4509.0,5.0,6.0,3.0,4.0,1,1,1,0,1,1.0,1.0,11.85
2715,62.0,0.0,1038.75,2.0,2.0,1.0,2.0,0,0,0,0,0,0.0,1.0,1.05
2716,70.0,1.0,3190.0,10.0,10.0,3.0,4.0,0,0,1,0,0,2.0,2.0,3.3
2717,124.0,0.0,1720.0,3.0,3.0,1.0,2.0,0,1,0,0,0,2.0,2.0,2.15
2718,34.0,0.0,2312.0,4.0,5.0,1.0,4.0,0,1,0,0,1,2.0,0.0,4.09
2719,103.0,0.0,1006.5,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.27
2720,40.0,0.0,4120.8,4.0,4.0,1.0,3.0,0,1,0,0,0,1.0,0.0,7.2
2721,93.0,0.0,1560.0,3.0,3.0,3.0,0.0,0,1,0,0,0,1.0,2.0,2.6
2722,113.0,0.0,1543.2,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,0.0,2.39
2723,34.0,0.0,2001.75,4.0,6.0,0.0,2.0,0,1,0,0,0,1.0,2.0,1.8
2724,75.0,1.0,1622.5,3.0,3.0,3.0,2.0,0,0,1,0,0,0.0,1.0,1.6
2725,72.0,1.0,4518.0,6.0,6.0,0.0,4.0,0,1,0,0,1,0.0,1.0,3.65
2726,120.0,0.0,1837.7,4.0,4.0,1.0,1.0,1,1,0,0,0,2.0,0.0,1.7
2727,74.0,1.0,4200.0,4.0,4.0,1.0,2.0,1,0,0,0,1,0.0,1.0,8.0
2728,72.0,1.0,4350.0,4.0,2.0,0.0,1.0,0,0,0,0,0,0.0,1.0,1.0
2729,32.0,0.0,1162.5,2.0,2.0,3.0,4.0,0,0,0,0,0,2.0,2.0,1.95
2730,124.0,0.0,2856.0,4.0,4.0,1.0,4.0,1,1,1,0,1,1.0,1.0,3.9
2731,74.0,1.0,4518.0,4.0,4.0,0.0,4.0,0,1,0,1,0,2.0,1.0,11.0
2732,37.0,0.0,2486.25,4.0,5.0,3.0,4.0,1,1,0,0,0,2.0,2.0,4.53
2733,27.0,1.0,1350.0,2.0,2.0,3.0,1.0,1,0,0,1,0,0.0,1.0,0.55
2734,91.0,0.0,2280.0,3.0,4.0,3.0,4.0,1,1,1,0,1,2.0,0.0,7.0
2735,70.0,1.0,4500.0,6.0,5.0,0.0,4.0,0,0,0,0,0,0.0,1.0,14.0
2736,107.0,0.0,2074.0,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,4.5
2737,74.0,1.0,2610.0,3.0,3.0,1.0,4.0,0,1,1,0,0,1.0,1.0,8.0
2738,103.0,0.0,1661.6,3.0,4.0,3.0,4.0,0,1,0,1,0,2.0,0.0,1.96
2739,27.0,1.0,4680.0,5.0,6.0,0.0,3.0,0,1,1,1,0,0.0,1.0,11.0
2740,59.0,1.0,4518.0,8.0,8.0,0.0,4.0,1,1,1,0,1,2.0,1.0,10.0
2741,109.0,1.0,4509.0,5.0,6.0,2.0,3.0,0,1,0,0,0,2.0,1.0,5.55
2742,50.0,1.0,4500.0,4.0,4.0,0.0,2.0,0,0,0,0,1,2.0,1.0,4.0
2743,27.0,1.0,4500.0,4.0,4.0,3.0,3.0,0,0,0,0,0,0.0,1.0,4.25
2744,76.0,1.0,4200.0,6.0,5.0,3.0,2.0,0,0,0,0,0,0.0,1.0,5.25
2745,61.0,0.0,2030.4,3.0,3.0,3.0,4.0,0,1,1,0,0,1.0,0.0,4.85
2746,35.0,0.0,1024.5,2.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.3
2747,75.0,0.0,2441.2,4.0,4.0,0.0,2.0,0,1,1,0,0,2.0,0.0,4.7
2748,122.0,0.0,1038.75,2.0,2.0,3.0,4.0,0,0,0,0,0,0.0,2.0,0.66
2749,79.0,1.0,2700.0,9.0,9.0,2.0,4.0,0,1,0,0,0,2.0,1.0,7.35
2750,84.0,1.0,3200.0,6.0,5.0,0.0,4.0,1,1,1,1,0,0.0,1.0,6.25
2751,32.0,0.0,2677.5,4.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,3.6
2752,124.0,0.0,2224.0,3.0,3.0,1.0,4.0,0,1,0,0,0,2.0,1.0,3.5
2753,34.0,0.0,1072.5,2.0,2.0,3.0,4.0,0,0,0,0,0,0.0,2.0,2.05
2754,93.0,0.0,1501.6,3.0,3.0,3.0,4.0,0,1,0,0,1,0.0,2.0,2.5
2755,70.0,1.0,4509.0,4.0,5.0,3.0,4.0,1,1,0,0,1,2.0,1.0,7.3
2756,112.0,0.0,1926.4,3.0,4.0,3.0,1.0,1,0,1,0,1,2.0,2.0,2.75
2757,86.0,0.0,2885.75,4.0,4.0,1.0,4.0,0,1,0,0,0,2.0,0.0,8.5
2758,109.0,0.0,973.5375,2.0,2.0,3.0,4.0,0,0,0,0,0,2.0,1.0,1.42
2759,110.0,0.0,1554.4,3.0,3.0,0.0,2.0,0,0,0,0,0,2.0,3.0,1.9
2760,96.0,1.0,4200.0,4.0,4.0,2.0,2.0,0,0,1,0,0,0.0,1.0,4.25
2761,110.0,0.0,1388.0,3.0,3.0,0.0,2.0,0,0,0,0,0,2.0,0.0,1.9
2762,70.0,1.0,4500.0,6.0,6.0,0.0,4.0,1,1,1,0,1,2.0,2.0,4.85
2763,109.0,0.0,1501.6,3.0,3.0,3.0,2.0,1,0,1,0,0,2.0,0.0,2.25
2764,84.0,1.0,3000.0,3.0,3.0,1.0,4.0,1,1,1,1,0,0.0,2.0,3.0
2765,93.0,0.0,1113.0,2.0,2.0,3.0,4.0,0,0,1,0,0,2.0,2.0,2.04
2766,105.0,0.0,1452.0,3.0,4.0,3.0,4.0,0,1,0,0,0,0.0,2.0,2.5
2767,41.0,0.0,1185.0,2.0,2.0,3.0,2.0,0,0,1,0,0,2.0,2.0,2.45
2768,90.0,1.0,2062.0,4.0,4.0,4.0,4.0,1,1,1,0,1,1.0,2.0,5.25
2769,55.0,1.0,4500.0,5.0,7.0,2.0,4.0,1,1,1,1,0,0.0,1.0,13.0
2770,89.0,0.0,1586.4,3.0,3.0,1.0,4.0,1,1,0,0,0,1.0,0.0,6.1
2771,92.0,0.0,1752.7,4.0,4.0,0.0,3.0,1,0,1,1,0,1.0,2.0,2.9
2772,81.0,1.0,4500.0,4.0,4.0,1.0,2.0,1,1,0,0,1,0.0,2.0,5.5
2773,30.0,0.0,1511.2,3.0,3.0,3.0,0.0,0,1,0,0,0,1.0,2.0,2.6
2774,75.0,0.0,1444.0,3.0,3.0,0.0,2.0,0,0,0,0,0,2.0,2.0,3.1
2775,27.0,1.0,4500.0,4.0,4.0,0.0,3.0,1,1,0,0,1,2.0,1.0,8.25
2776,51.0,1.0,4500.0,4.0,4.0,3.0,4.0,1,1,1,0,0,1.0,1.0,12.0
2777,100.0,0.0,1612.0,3.0,3.0,0.0,3.0,0,0,1,0,0,2.0,1.0,2.65
2778,107.0,0.0,1328.0,3.0,2.0,0.0,2.0,0,0,0,0,0,2.0,2.0,1.85
2779,31.0,0.0,1110.75,2.0,2.0,3.0,2.0,0,0,1,0,0,1.0,2.0,1.5
2780,118.0,0.0,2009.4,4.0,4.0,3.0,2.0,0,1,0,0,0,2.0,0.0,2.49
2781,107.0,0.0,1020.0,2.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.5
2782,83.0,1.0,4518.0,7.0,7.0,3.0,4.0,0,0,0,1,0,0.0,1.0,5.45
2783,81.0,0.0,2686.0,4.0,6.0,3.0,3.0,1,1,1,0,1,1.0,0.0,8.2
2784,75.0,1.0,1548.0,4.0,4.0,0.0,2.0,0,1,0,0,0,2.0,1.0,5.0
2785,40.0,0.0,5500.349999999999,4.0,5.0,3.0,3.0,0,1,0,0,0,2.0,0.0,9.65
2786,124.0,0.0,2010.25,4.0,4.0,1.0,4.0,0,1,0,0,0,2.0,1.0,2.37
2787,113.0,0.0,1543.2,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,2.3
2788,100.0,0.0,2469.25,4.0,5.0,1.0,4.0,0,1,0,0,0,1.0,0.0,5.4
2789,75.0,1.0,4500.0,4.0,4.0,2.0,2.0,0,1,0,0,0,0.0,1.0,5.0
2790,35.0,0.0,1888.8,3.0,4.0,0.0,2.0,0,1,0,0,0,1.0,3.0,2.0
2791,105.0,0.0,1452.0,3.0,3.0,3.0,2.0,0,1,0,0,0,1.0,1.0,2.4
2792,87.0,0.0,1162.5,2.0,2.0,0.0,2.0,0,1,0,0,0,1.0,0.0,2.85
2793,91.0,0.0,1643.2,3.0,3.0,3.0,2.0,0,1,0,0,0,2.0,1.0,3.8
2794,107.0,0.0,1682.4,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,0.0,3.7
2795,77.0,1.0,4509.0,4.0,4.0,2.0,4.0,1,1,1,0,1,2.0,1.0,9.65
2796,112.0,0.0,4207.5,5.0,7.0,3.0,4.0,0,1,0,0,0,2.0,0.0,5.44
2797,74.0,1.0,4509.0,4.0,4.0,2.0,4.0,0,1,0,0,0,1.0,1.0,10.7
2798,37.0,0.0,1720.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,2.45
2799,84.0,1.0,4500.0,4.0,5.0,0.0,4.0,1,1,1,1,0,0.0,1.0,8.25
2800,34.0,0.0,1484.0,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,0.0,3.1
2801,74.0,1.0,4500.0,4.0,4.0,2.0,4.0,0,1,1,0,1,0.0,1.0,11.0
2802,87.0,0.0,1457.25,2.0,2.0,3.0,3.0,0,1,0,0,0,2.0,2.0,3.05
2803,84.0,1.0,4518.0,3.0,3.0,0.0,4.0,0,1,0,0,0,2.0,1.0,8.5
2804,109.0,1.0,4995.0,7.0,7.0,1.0,4.0,1,1,1,0,1,1.0,1.0,14.5
2805,33.0,1.0,900.0,4.0,3.0,1.0,3.0,0,0,0,0,0,0.0,1.0,1.3
2806,75.0,0.0,1504.92,3.0,3.0,0.0,4.0,1,0,0,0,0,2.0,1.0,3.4
2807,50.0,1.0,4518.0,5.0,6.0,2.0,4.0,1,1,1,0,1,2.0,1.0,8.3
2808,84.0,1.0,3300.0,3.0,3.0,2.0,3.0,1,1,0,0,1,0.0,1.0,6.5
2809,118.0,0.0,1375.2,3.0,3.0,3.0,2.0,0,0,1,0,0,1.0,2.0,2.0
2810,31.0,0.0,1409.6,3.0,3.0,1.0,1.0,0,0,0,0,1,1.0,0.0,1.4
2811,116.0,1.0,2461.25,3.0,3.0,4.0,3.0,0,1,0,0,0,2.0,1.0,1.49
2812,75.0,1.0,4500.0,5.0,5.0,0.0,0.0,0,0,0,0,0,0.0,2.0,10.0
2813,124.0,0.0,2425.475,4.0,6.0,3.0,4.0,0,1,0,1,0,2.0,0.0,3.68
2814,100.0,0.0,2851.75,4.0,4.0,1.0,4.0,0,1,0,0,0,1.0,0.0,7.05
2815,65.0,1.0,4500.0,4.0,4.0,2.0,3.0,0,0,0,0,1,2.0,1.0,4.5
2816,109.0,1.0,2911.25,3.0,4.0,3.0,2.0,1,1,0,1,0,1.0,1.0,6.7
2817,120.0,0.0,1536.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,2.3
2818,124.0,0.0,1348.0,3.0,3.0,1.0,4.0,0,0,0,0,0,2.0,0.0,1.95
2819,52.0,1.0,4518.0,6.0,7.0,3.0,2.0,1,1,1,0,1,1.0,1.0,17.0
2820,68.0,1.0,4200.0,6.0,7.0,3.0,3.0,1,1,1,0,1,1.0,1.0,11.75
2821,70.0,1.0,4350.0,4.0,3.0,2.0,4.0,1,0,1,0,1,0.0,1.0,11.45
2822,70.0,1.0,7317.0,12.0,13.0,2.0,4.0,0,1,1,0,1,0.0,1.0,25.0
2823,71.0,1.0,4350.0,4.0,3.0,3.0,4.0,0,0,0,1,0,1.0,1.0,6.4
2824,118.0,0.0,975.0,2.0,2.0,3.0,4.0,0,0,1,0,0,2.0,2.0,1.22
2825,98.0,0.0,1560.0,3.0,5.0,3.0,4.0,0,1,1,0,0,2.0,2.0,2.34
2826,63.0,0.0,1440.0,3.0,3.0,3.0,2.0,1,0,0,0,0,1.0,0.0,1.72
2827,48.0,0.0,3379.6,4.0,6.0,3.0,4.0,1,1,0,0,0,2.0,0.0,7.16
2828,84.0,1.0,4350.0,4.0,4.0,2.0,4.0,0,1,0,0,0,0.0,1.0,6.7
2829,100.0,1.0,4500.0,5.0,5.0,3.0,2.0,1,1,0,0,0,2.0,1.0,12.0
2830,81.0,1.0,4518.0,6.0,7.0,3.0,4.0,1,1,1,0,1,1.0,1.0,16.95
2831,75.0,1.0,4500.0,5.0,6.0,0.0,4.0,1,1,1,0,1,2.0,1.0,17.75
2832,70.0,1.0,3330.0,9.0,9.0,0.0,3.0,0,0,0,0,0,0.0,2.0,2.9
2833,109.0,1.0,4350.0,5.0,5.0,1.0,4.0,1,1,1,0,0,2.0,1.0,6.35
2834,40.0,0.0,3010.4,3.0,3.0,1.0,4.0,0,1,0,0,0,1.0,0.0,5.25
2835,29.0,1.0,2911.25,3.0,3.0,2.0,2.0,0,0,0,0,0,0.0,1.0,5.7
2836,107.0,0.0,2128.0,3.0,4.0,0.0,4.0,0,1,1,0,0,2.0,0.0,3.53
2837,103.0,0.0,1160.0,3.0,4.0,3.0,2.0,0,1,0,0,0,2.0,1.0,2.0
2838,92.0,1.0,4500.0,5.0,5.0,1.0,3.0,0,1,0,0,1,0.0,1.0,17.0
2839,100.0,0.0,2040.0,3.0,3.0,3.0,3.0,0,1,0,0,0,1.0,1.0,5.0
2840,122.0,0.0,1297.875,2.0,2.0,3.0,1.0,1,0,0,0,0,2.0,0.0,0.59
2841,53.0,1.0,4518.0,6.0,6.0,0.0,4.0,1,1,1,1,0,0.0,1.0,18.5
2842,119.0,0.0,1489.6,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.8
2843,95.0,0.0,2040.0,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,1.0,2.64
2844,90.0,1.0,4518.0,5.0,6.0,3.0,4.0,0,1,0,0,0,1.0,1.0,10.5
2845,92.0,0.0,1744.2,4.0,4.0,0.0,2.0,0,1,0,0,0,2.0,3.0,3.6
2846,103.0,0.0,1554.4,3.0,3.0,3.0,4.0,0,1,0,0,0,1.0,2.0,2.8
2847,70.0,1.0,4518.0,5.0,5.0,2.0,4.0,1,1,1,1,0,0.0,1.0,21.0
2848,77.0,0.0,1992.8,3.0,4.0,0.0,4.0,0,1,0,0,0,1.0,2.0,4.2
2849,68.0,1.0,540.0,3.0,3.0,0.0,2.0,1,0,0,0,0,2.0,1.0,2.3
2850,98.0,0.0,2418.25,4.0,6.0,0.0,4.0,1,1,1,0,0,0.0,1.0,4.5
2851,64.0,1.0,4518.0,9.0,9.0,2.0,4.0,0,0,0,0,0,0.0,1.0,8.5
2852,104.0,1.0,4500.0,4.0,3.0,1.0,2.0,0,1,0,0,0,2.0,2.0,4.25
2853,73.0,1.0,4509.0,5.0,6.0,3.0,3.0,1,1,0,0,1,1.0,1.0,12.55
2854,92.0,1.0,4518.0,4.0,5.0,1.0,4.0,1,1,1,1,0,0.0,1.0,16.0
2855,63.0,0.0,1578.8000000000002,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,2.0,1.29
2856,105.0,0.0,1192.0,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.81
2857,124.0,0.0,2409.75,4.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,2.7
2858,30.0,0.0,1320.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,1.88
2859,93.0,0.0,1573.6,3.0,3.0,3.0,4.0,0,1,0,0,1,1.0,2.0,2.8
2860,52.0,1.0,4500.0,9.0,9.0,3.0,4.0,1,1,0,0,0,1.0,2.0,8.75
2861,81.0,1.0,4500.0,5.0,6.0,0.0,4.0,1,1,1,0,1,1.0,1.0,28.0
2862,119.0,0.0,1544.0,3.0,3.0,3.0,4.0,1,1,0,0,0,2.0,0.0,1.96
2863,109.0,0.0,1071.06,2.0,2.0,3.0,2.0,0,0,1,0,0,2.0,2.0,1.6
2864,75.0,1.0,1710.0,3.0,3.0,0.0,3.0,1,0,1,0,0,0.0,1.0,5.2
2865,37.0,1.0,4500.0,4.0,4.0,3.0,4.0,0,1,1,0,0,1.0,1.0,18.0
2866,73.0,1.0,4509.0,6.0,7.0,3.0,4.0,1,1,1,0,1,1.0,1.0,14.91
2867,107.0,0.0,2707.25,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,2.0,4.0
2868,91.0,0.0,3127.2000000000003,3.0,4.0,3.0,4.0,1,1,1,0,1,1.0,0.0,9.25
2869,77.0,1.0,4350.0,4.0,4.0,2.0,4.0,1,1,0,0,0,2.0,1.0,5.7
2870,84.0,1.0,4509.0,4.0,4.0,2.0,4.0,0,1,0,1,0,0.0,1.0,6.7
2871,107.0,0.0,1682.4,3.0,3.0,3.0,4.0,1,1,0,0,0,2.0,0.0,3.7
2872,55.0,1.0,4500.0,3.0,3.0,3.0,2.0,0,1,0,0,1,0.0,2.0,12.0
2873,27.0,1.0,4200.0,6.0,6.0,0.0,3.0,0,0,0,1,0,0.0,1.0,8.49
2874,72.0,1.0,4350.0,4.0,3.0,0.0,4.0,0,1,1,0,0,1.0,1.0,11.45
2875,67.0,1.0,3070.25,3.0,3.0,0.0,4.0,0,0,0,0,1,0.0,1.0,3.4
2876,75.0,1.0,3870.0,6.0,6.0,3.0,3.0,1,1,0,0,1,1.0,1.0,15.5
2877,50.0,1.0,2844.0,6.0,7.0,0.0,4.0,0,1,0,0,0,1.0,1.0,9.5
2878,81.0,1.0,5300.0,4.0,4.0,2.0,4.0,1,1,1,0,1,0.0,1.0,30.0
2879,105.0,0.0,2273.75,4.0,5.0,1.0,4.0,0,1,0,0,0,2.0,2.0,3.45
2880,51.0,1.0,4500.0,6.0,6.0,3.0,4.0,1,1,1,0,1,2.0,1.0,8.5
2881,110.0,0.0,1376.0,3.0,2.0,1.0,4.0,0,1,0,0,0,1.0,2.0,2.21
2882,37.0,0.0,1396.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,0.0,2.1
2883,30.0,0.0,1853.0,4.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.95
2884,98.0,1.0,5951.0,4.0,4.0,1.0,4.0,1,1,0,0,1,0.0,1.0,6.25
2885,87.0,0.0,2380.0,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,5.5
2886,91.0,0.0,1559.4,3.0,3.0,3.0,2.0,0,0,1,0,0,2.0,2.0,2.99
2887,70.0,1.0,4518.0,7.0,8.0,3.0,3.0,1,1,1,0,1,1.0,1.0,13.65
2888,74.0,1.0,4500.0,4.0,4.0,2.0,4.0,1,1,1,0,0,0.0,1.0,11.0
2889,32.0,0.0,1960.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,3.75
2890,32.0,0.0,1832.0,3.0,4.0,3.0,0.0,0,1,0,0,0,1.0,2.0,2.6
2891,73.0,1.0,3070.25,3.0,3.0,0.0,4.0,0,0,0,0,0,2.0,1.0,2.05
2892,91.0,0.0,945.75,2.0,2.0,3.0,2.0,0,0,0,1,0,1.0,2.0,2.45
2893,37.0,0.0,2068.0,3.0,4.0,3.0,3.0,0,1,0,0,0,2.0,0.0,2.9
2894,50.0,1.0,4500.0,4.0,3.0,2.0,2.0,0,0,0,0,1,1.0,1.0,3.6
2895,63.0,1.0,1440.0,3.0,3.0,1.0,2.0,1,0,0,0,0,0.0,1.0,1.8
2896,118.0,0.0,1544.0,3.0,3.0,3.0,4.0,0,1,1,0,0,0.0,2.0,1.83
2897,37.0,1.0,4500.0,4.0,4.0,3.0,4.0,0,1,1,0,0,1.0,1.0,15.0
2898,75.0,1.0,4950.0,5.0,5.0,0.0,4.0,1,1,1,0,1,1.0,1.0,17.0
2899,36.0,0.0,1602.4,3.0,3.0,1.0,2.0,0,0,0,0,0,1.0,0.0,3.8
2900,50.0,1.0,4509.0,5.0,5.0,0.0,4.0,0,0,0,0,1,0.0,1.0,5.7
2901,30.0,0.0,1620.0,3.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,2.4
2902,70.0,1.0,3300.0,3.0,3.0,2.0,4.0,0,1,1,0,0,0.0,1.0,7.5
2903,87.0,0.0,1636.0,3.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,3.99
2904,71.0,1.0,4500.0,6.0,6.0,3.0,2.0,1,1,1,0,0,1.0,1.0,14.0
2905,35.0,0.0,1554.4,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.68
2906,60.0,1.0,4518.0,5.0,7.0,3.0,4.0,1,1,1,0,0,2.0,1.0,12.5
2907,77.0,1.0,4500.0,5.0,5.0,3.0,2.0,1,1,0,0,0,1.0,2.0,15.5
2908,63.0,1.0,2800.0,5.0,5.0,1.0,0.0,0,0,0,0,0,0.0,1.0,2.6
2909,98.0,0.0,1173.75,2.0,2.0,3.0,2.0,0,0,0,0,1,2.0,0.0,2.7
2910,115.0,0.0,1012.5,2.0,2.0,1.0,2.0,0,0,0,0,0,1.0,1.0,1.6
2911,91.0,0.0,4202.4,4.0,4.0,3.0,4.0,1,1,1,0,1,1.0,0.0,12.0
2912,81.0,0.0,1570.4,3.0,4.0,2.0,4.0,0,1,0,0,0,1.0,1.0,6.14
2913,109.0,1.0,4500.0,4.0,4.0,3.0,4.0,1,1,1,0,1,1.0,1.0,8.5
2914,107.0,0.0,1432.0,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,1.0,2.02
2915,91.0,0.0,3208.0,3.0,4.0,3.0,4.0,1,1,1,0,1,1.0,0.0,10.0
2916,35.0,0.0,1150.5,2.0,2.0,3.0,3.0,0,0,1,0,0,1.0,1.0,1.49
2917,53.0,1.0,4518.0,7.0,11.0,1.0,2.0,1,1,0,0,0,2.0,1.0,19.0
2918,70.0,1.0,4500.0,6.0,7.0,3.0,3.0,1,1,1,0,1,1.0,2.0,9.15
2919,36.0,0.0,1874.4,3.0,5.0,1.0,4.0,0,1,0,0,0,1.0,2.0,4.55
2920,37.0,1.0,4500.0,4.0,4.0,3.0,4.0,1,1,1,0,1,1.0,1.0,14.0
2921,53.0,1.0,4518.0,5.0,6.0,2.0,4.0,1,1,1,0,1,2.0,1.0,16.25
2922,36.0,0.0,1035.75,2.0,2.0,1.0,2.0,0,0,0,0,0,1.0,2.0,2.7
2923,91.0,0.0,1462.4,3.0,3.0,1.0,4.0,0,0,1,0,0,2.0,0.0,3.3
2924,109.0,0.0,1065.0,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.6
2925,70.0,1.0,4500.0,4.0,4.0,0.0,2.0,0,0,0,0,1,0.0,1.0,3.0
2926,100.0,0.0,2469.25,4.0,4.0,1.0,3.0,0,1,0,0,1,1.0,0.0,5.2
2927,75.0,1.0,4509.0,5.0,5.0,0.0,4.0,1,1,0,1,0,1.0,1.0,9.71
2928,36.0,0.0,1554.4,3.0,4.0,3.0,3.0,0,1,0,0,0,0.0,2.0,2.35
2929,38.0,0.0,6375.0,5.0,7.0,3.0,3.0,0,1,0,0,0,0.0,0.0,8.05
2930,84.0,1.0,4509.0,5.0,5.0,3.0,2.0,0,1,1,0,0,0.0,1.0,5.99
2931,40.0,0.0,2241.6,3.0,3.0,1.0,4.0,0,1,0,0,0,2.0,0.0,4.2
2932,116.0,0.0,2120.0,3.0,4.0,1.0,3.0,0,1,1,0,0,2.0,0.0,2.9
2933,107.0,0.0,3570.0,4.0,6.0,0.0,4.0,0,1,1,0,0,1.0,2.0,5.42
2934,30.0,0.0,2063.2000000000003,3.0,3.0,0.0,4.0,0,1,1,1,0,2.0,2.0,3.26
2935,105.0,0.0,1612.0,3.0,3.0,1.0,3.0,0,0,0,0,0,0.0,1.0,2.65
2936,57.0,0.0,1664.0,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,0.0,1.85
2937,70.0,1.0,4350.0,4.0,4.0,0.0,4.0,1,0,1,0,0,0.0,1.0,7.9
2938,55.0,0.0,2441.2,4.0,4.0,2.0,4.0,0,1,0,0,1,1.0,1.0,9.5
2939,77.0,1.0,4518.0,5.0,6.0,3.0,3.0,1,1,1,0,1,1.0,1.0,13.0
2940,81.0,1.0,4509.0,5.0,6.0,0.0,3.0,1,1,1,0,1,2.0,1.0,29.0
