,name,price,link
3085,"4 Bedroom House in Sushant Lok Phase 1, Gurgaon",₹13.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-the-laburnum-sushant-lok-phase-1-gurgaon-2844-sq-ft-spid-L80771535
3086,"3 Bedroom House in Block S Uppals Southend, Gurgaon",₹1.6 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-s-uppals-southend-gurgaon-215-sq-ft-r1-spid-C79404457
3087,"3 Bedroom House in Laxman Vihar Phase 2, Gurgaon",₹58 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-phase-2-gurgaon-450-sq-ft-spid-U80765559
3088,"4 Bedroom House in Sushant Lok, Gurgaon",₹12.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-d-block-sushant-lok-gurgaon-3762-sq-ft-spid-T80749159
3089,"4 Bedroom House in Subhash Nagar, Gurgaon",₹95 Lac,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-subhash-nagar-gurgaon-450-sq-ft-spid-G80738715
3090,"3 Bedroom House in Sector 46, Gurgaon",₹3.5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-unitech-residency-greens-sector-46-gurgaon-3240-sq-ft-spid-U80724685
3092,"3 Bedroom House in Sector 46, Gurgaon",₹1.8 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-unitech-residency-greens-sector-46-gurgaon-2160-sq-ft-spid-I80724599
3093,"4 Bedroom House in Devilal Colony, Gurgaon",₹85 Lac,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-devilal-colony-gurgaon-900-sq-ft-spid-P80722371
3094,"4 Bedroom House in Sector 26, Gurgaon",₹3 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-26-gurgaon-2700-sq-ft-spid-E80709205
3095,"8 Bedroom House in Ashok Vihar Phase 1, Gurgaon",₹1.25 Cr,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-ashok-vihar-phase-1-gurgaon-900-sq-ft-r1-spid-F77757625
3096,5 Bedroom House in New Gurgaon,₹3.3 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-new-gurgaon-2754-sq-ft-spid-W80694039
3097,"2 Bedroom House in Rajendra Park, Gurgaon",₹28 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-225-sq-ft-spid-Y80689511
3098,"4 Bedroom House in Palam Vihar, Gurgaon",₹1.7 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-594-sq-ft-spid-P80687659
3099,"2 Bedroom House in Sector 31, Gurgaon",₹4.5 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-huda-housing-board-colony-sector-31-gurgaon-12150-sq-ft-spid-R80655487
3100,"9 Bedroom House in Sector 52, Gurgaon",₹3.95 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-52-gurgaon-963-sq-ft-spid-D80652079
3101,"3 Bedroom House in Jyoti Park, Gurgaon",₹85 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-jyoti-park-gurgaon-900-sq-ft-spid-T80645599
3102,"4 Bedroom House in Pocket E Sector 2 Palam Vihar, Gurgaon",₹3.85 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-pocket-e-sector-2-palam-vihar-gurgaon-1557-sq-ft-spid-U80642847
3103,"6 Bedroom House in Sector 46, Gurgaon",₹4 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-900-sq-ft-spid-Y80639743
3104,"3 Bedroom House in Jyoti Park, Gurgaon",₹67.5 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-jyoti-park-gurgaon-900-sq-ft-spid-W80636303
3105,"5 Bedroom House in Sector 91, Gurgaon",₹8 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-independent-floors-at-dlf-gardencity-sector-91-gurgaon-8500-sq-ft-spid-R80636179
3106,"16 Bedroom House in DLF Phase 4, Gurgaon",₹23.5 Cr,https://www.99acres.com/16-bhk-bedroom-independent-house-villa-for-sale-in-garden-villas-dlf-phase-4-gurgaon-9000-sq-ft-spid-R80634589
3107,"3 Bedroom House in Block D sector 56, Gurgaon",₹1.85 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-d-sector-56-gurgaon-1620-sq-ft-spid-U80633787
3108,"9 Bedroom House in Block C, Sushant Lok Phase 1, Gurgaon",₹7.25 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-X80625091
3109,"2 Bedroom House in Laxman Vihar Phase 2, Gurgaon",₹62 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-phase-2-gurgaon-630-sq-ft-spid-T80622483
3110,"2 Bedroom House in Block B Rajendra Park, Gurgaon",₹65 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-block-b-rajendra-park-gurgaon-450-sq-ft-spid-J80618383
3111,"5 Bedroom House in Sohna Road, Gurgaon",₹1.1 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sohna-road-gurgaon-900-sq-ft-spid-D80617247
3112,"3 Bedroom House in Garauli Khurd, Gurgaon",₹75 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-garauli-khurd-gurgaon-645-sq-ft-spid-Z80615549
3113,"3 Bedroom House in Bhondsi, Gurgaon",₹65 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-bhondsi-gurgaon-1206-sq-ft-spid-W80615493
3114,"1 Bedroom House in Tekchand Nagar, Gurgaon",₹33 Lac,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-tekchand-nagar-gurgaon-380-sq-ft-spid-P80610975
3115,"1 Bedroom House in Gurgaon Village, Gurgaon",₹1 Cr,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-gurgaon-village-gurgaon-1000-sq-ft-spid-F80609139
3116,"1 Bedroom House in Sushant Lok Phase 1, Gurgaon",Price on Request,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-phase-1-gurgaon-2970-sq-ft-spid-M80609119
3118,"2 Bedroom House in Holi Ground, Gurgaon",₹55 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-holi-ground-gurgaon-460-sq-ft-spid-M80605089
3119,"3 Bedroom House in Sector 45, Gurgaon",₹3.15 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-45-gurgaon-2160-sq-ft-spid-Q80601587
3120,"8 Bedroom House in Jawahar Nagar, Gurgaon",₹5 Cr,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-jawahar-nagar-gurgaon-2700-sq-ft-spid-M80599187
3121,"3 Bedroom House in Sector 102, Gurgaon",₹2.45 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-bptp-amstoria-sector-102-gurgaon-1647-sq-ft-spid-F80598465
3122,"6 Bedroom House in Block J Ashok Vihar phase 3 extension, Gurgaon",₹68 Lac,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-block-j-ashok-vihar-phase-3-extension-gurgaon-1899-sq-ft-r2-spid-K75938815
3123,"3 Bedroom House in Dharam Colony, Gurgaon",₹75 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-dharam-colony-gurgaon-935-sq-ft-r1-spid-A73962121
3124,"3 Bedroom House in Sushant Lok 3 Extension, Gurgaon",₹2.1 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-3-extension-gurgaon-1800-sq-ft-spid-J80587637
3125,"3 Bedroom House in Sector 15 Part 2, Gurgaon",₹6 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-15-part-2-gurgaon-1836-sq-ft-spid-Z80586899
3126,"4 Bedroom House in Palam Vihar, Gurgaon",₹5.75 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-gurgaon-2430-sq-ft-spid-Q80579047
3127,"3 Bedroom House in Urban Estate, Gurgaon",₹5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-urban-estate-gurgaon-2250-sq-ft-spid-X80570839
3128,"3 Bedroom House in Laxman Vihar, Gurgaon",₹99 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-laxman-vihar-gurgaon-1130-sq-ft-r2-spid-F74190505
3129,"3 Bedroom House in Sector 23, Gurgaon",₹2.32 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-all-punjabi-welfare-association-sector-23-gurgaon-16380-sq-ft-spid-U80561517
3130,"4 Bedroom House in Block A Ashok Vihar Phase 3 Extension, Gurgaon",₹48 Lac,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-a-ashok-vihar-phase-3-extension-gurgaon-40-sq-ft-spid-E80560389
3131,"3 Bedroom House in Block A Ashok Vihar Phase 3 Extension, Gurgaon",₹48 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-a-ashok-vihar-phase-3-extension-gurgaon-40-sq-ft-spid-H80559945
3132,"2 Bedroom House in Sector 22, Gurgaon",₹10 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sector-22-gurgaon-1080-sq-ft-spid-Y80553059
3133,"4 Bedroom House in Block C Ashok Vihar Phase 3 Extension, Gurgaon",₹2 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-c-ashok-vihar-phase-3-extension-gurgaon-16038-sq-ft-spid-M80551855
3134,"4 Bedroom House in Sector 48, Gurgaon",₹6.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-eldeco-mansionz-sector-48-gurgaon-2610-sq-ft-spid-O80535405
3135,"4 Bedroom House in Block-A, DLF City Phase 1, Gurgaon",₹7.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-a-dlf-city-phase-1-gurgaon-1710-sq-ft-spid-D80530495
3136,"4 Bedroom House in Sector 23, Gurgaon",₹3.75 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-23-gurgaon-1440-sq-ft-spid-S80516733
3137,"9 Bedroom House in MG Road, Gurgaon",₹3.6 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-mg-road-gurgaon-1395-sq-ft-r1-spid-Y74283575
3138,"2 Bedroom House in Sultanpur, Gurgaon",₹55 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-sultanpur-gurgaon-2250-sq-ft-r1-spid-N73577041
3139,"3 Bedroom House in Palam Vihar, Gurgaon",₹2.95 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-society-palam-vihar-gurgaon-2200-sq-ft-spid-C80502405
3140,"7 Bedroom House in Jacobpura, Gurgaon",₹5 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-jacobpura-gurgaon-1800-sq-ft-spid-K80494861
3141,"5 Bedroom House in Sector 23, Gurgaon",₹5.7 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-ansal-plaza-sector-23-gurgaon-2367-sq-ft-spid-K80478919
3142,"3 Bedroom House in Sector 23, Gurgaon",₹4.5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-23-gurgaon-1836-sq-ft-spid-V80476917
3143,"7 Bedroom House in Ashok Vihar Phase 3 Extension, Gurgaon",₹2.2 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-ashok-vihar-phase-3-extension-gurgaon-1340-sq-ft-spid-Z80476687
3144,"6 Bedroom House in Block H, DLF City Phase 1, Gurgaon",₹5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-block-h-dlf-city-phase-1-gurgaon-150-sq-ft-spid-Z80464653
3145,"5 Bedroom House in Sector 66, Gurgaon",₹10.49 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-6520-sq-ft-spid-B80462373
3146,"4 Bedroom House in Sector 92, Gurgaon",₹3.25 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansal-heights-sector-92-gurgaon-2520-sq-ft-r1-spid-N79033323
3147,"5 Bedroom House in Sohna, Gurgaon",₹1.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-irwo-rail-vihar-sohna-gurgaon-2421-sq-ft-spid-E80453751
3149,"2 Bedroom House in Rajendra Park, Gurgaon",₹48 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-rajendra-park-gurgaon-405-sq-ft-spid-V80446121
3150,"3 Bedroom House in Malibu Town, Gurgaon",₹1.75 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-malibu-town-gurgaon-650-sq-ft-spid-V80424119
3151,"4 Bedroom House in Krishna Colony, Gurgaon",₹1 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-krishna-colony-gurgaon-1800-sq-ft-spid-S80422527
3152,"6 Bedroom House in Sector 17A, Gurgaon",₹4.45 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-17-a-gurgaon-2600-sq-ft-spid-C80420573
3153,"4 Bedroom House in Sector 105, Gurgaon",₹1.05 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-105-gurgaon-720-sq-ft-spid-D80419569
3154,"4 Bedroom House in Jyoti Park, Gurgaon",₹93 Lac,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-jyoti-park-gurgaon-540-sq-ft-spid-G80419149
3155,"2 Bedroom House in Sector 102, Gurgaon",₹85 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-suncity-avenue-102-sector-102-gurgaon-4662-sq-ft-spid-K80401689
3156,"3 Bedroom House in Sector 57, Gurgaon",₹7 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ansal-florence-super-sector-57-gurgaon-36000-sq-ft-r1-spid-L78057833
3157,"2 Bedroom House in Gwal Pahari, Gurgaon",₹1.38 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-gwal-pahari-gurgaon-1030-sq-ft-spid-B80399317
3158,"3 Bedroom House in Sector 57, Gurgaon",₹2.25 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-m2k-the-white-house-sector-57-gurgaon-1650-sq-ft-spid-H80399313
3159,"3 Bedroom House in Sector 92, Gurgaon",₹1.4 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-92-gurgaon-1091-sq-ft-spid-T80398853
3160,"4 Bedroom House in Block-A, DLF City Phase 1, Gurgaon",₹6.5 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-a-dlf-city-phase-1-gurgaon-3600-sq-ft-spid-T80394261
3161,"3 Bedroom House in Sector 105, Gurgaon",₹95 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-105-gurgaon-630-sq-ft-spid-O80383097
3162,"3 Bedroom House in Sector 37D, Gurgaon",₹1.65 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-37d-gurgaon-1250-sq-ft-spid-M80376367
3163,"3 Bedroom House in Sector 37D, Gurgaon",₹1.5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-37d-gurgaon-1524-sq-ft-spid-S80370453
3164,"4 Bedroom House in Phase 3 Sector 22A, Gurgaon",₹2.9 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-phase-3-sector-22a-gurgaon-1449-sq-ft-r1-spid-Z76898813
3165,"5 Bedroom House in DLF Phase 1, Gurgaon",₹7.25 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-plots-dlf-phase-1-gurgaon-1800-sq-ft-spid-A80368877
3166,"3 Bedroom House in Sector 37D, Gurgaon",₹1.9 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-signature-global-city-sector-37d-gurgaon-1328-sq-ft-spid-E80351251
3167,"5 Bedroom House in Sector 31, Gurgaon",₹2.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-31-gurgaon-2500-sq-ft-spid-V80350057
3168,"2 Bedroom House in Sector 39, Gurgaon",₹75 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-unitech-cyber-park-sector-39-gurgaon-630-sq-ft-spid-U80333583
3169,"5 Bedroom House in Sector 40, Gurgaon",₹5.6 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-40-gurgaon-171-sq-ft-spid-M80330553
3170,"6 Bedroom House in Sadar Bazar, Gurgaon",₹8 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sadar-bazar-gurgaon-1890-sq-ft-spid-E80328931
3171,"2 Bedroom House in Sector 54, Gurgaon",₹1.7 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-suncity-township-sector-54-gurgaon-811-sq-ft-spid-K80328781
3172,"9 Bedroom House in Sector 11, Gurgaon",₹4.5 Cr,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-sector-11-gurgaon-1530-sq-ft-spid-I80327187
3173,"6 Bedroom House in Block B Rajendra Park, Gurgaon",₹1.4 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-block-b-rajendra-park-gurgaon-1800-sq-ft-spid-U80326143
3174,"3 Bedroom House in Sector 23, Gurgaon",₹2.99 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-23-gurgaon-900-sq-ft-spid-V80323311
3176,"6 Bedroom House in Greenwood City, Gurgaon",₹7.65 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-greenwood-city-gurgaon-7000-sq-ft-spid-M80318619
3177,"1 Bedroom House in Surat Nagar Phase 2, Gurgaon",₹41.8 Lac,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-surat-nagar-phase-2-gurgaon-455-sq-ft-spid-T80314121
3178,"1 Bedroom House in Surat Nagar Phase 2, Gurgaon",₹43 Lac,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-surat-nagar-phase-2-gurgaon-450-sq-ft-r2-spid-I74263581
3179,"3 Bedroom House in Sector 48, Gurgaon",₹8 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-ashiana-silver-crest-sector-48-gurgaon-2700-sq-ft-spid-Q80313069
3180,"2 Bedroom House in Madanpuri, Gurgaon",₹2.25 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-madanpuri-gurgaon-900-sq-ft-spid-W80308613
3181,"3 Bedroom House in Jyoti Park, Gurgaon",₹85 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-jyoti-park-gurgaon-720-sq-ft-spid-Z80305915
3182,"4 Bedroom House in Sector-22A, Gurgaon",₹3 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-22a-gurgaon-3060-sq-ft-spid-Z80300215
3183,"1 Bedroom House in Block C Palam Vihar, Gurgaon",₹1.6 Cr,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-sale-in-block-c-palam-vihar-gurgaon-648-sq-ft-spid-Z80296015
3184,"5 Bedroom House in South City 1, Gurgaon",₹14 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-9500-sq-ft-spid-K80289303
3185,"6 Bedroom House in DLF Phase 4, Gurgaon",₹9.5 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-4-gurgaon-8000-sq-ft-spid-C80289197
3186,"5 Bedroom House in Sector 50, Gurgaon",₹20 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-50-gurgaon-5850-sq-ft-spid-X80286117
3187,"2 Bedroom House in Ashok Vihar, Gurgaon",₹90 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-ashok-vihar-gurgaon-774-sq-ft-spid-H80285513
3188,"5 Bedroom House in South City 1, Gurgaon",₹7 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-6000-sq-ft-spid-X80277331
3189,"5 Bedroom House in South City 1, Gurgaon",₹7.75 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-south-city-1-gurgaon-6800-sq-ft-spid-X80277021
3190,"3 Bedroom House in Block A Greenwood City, Gurgaon",₹2.5 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-a-greenwood-city-gurgaon-2115-sq-ft-spid-U80276727
3191,"2 Bedroom House in Shivaji Nagar, Gurgaon",₹2.8 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-shivaji-nagar-gurgaon-900-sq-ft-spid-Z80272637
3192,"17 Bedroom House in Garhi Harsaru, Gurgaon",₹1.32 Cr,https://www.99acres.com/17-bhk-bedroom-independent-house-villa-for-sale-in-garhi-harsaru-gurgaon-3600-sq-ft-r1-spid-K76578049
3193,"4 Bedroom House in Om Nagar, Gurgaon",₹1.2 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-om-nagar-gurgaon-765-sq-ft-spid-Q80071363
3194,"3 Bedroom House in Sector 15 Part 2, Gurgaon",₹8.25 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-15-part-2-gurgaon-3312-sq-ft-spid-A80269557
3195,"7 Bedroom House in Jyoti Park, Gurgaon",₹2 Cr,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-jyoti-park-gurgaon-1800-sq-ft-spid-G80265687
3196,"5 Bedroom House in Greenwood City, Gurgaon",₹7.51 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-greenwood-city-gurgaon-6000-sq-ft-spid-S80265075
3197,"4 Bedroom House in Saraswati Enclave, Gurgaon",₹80 Lac,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-saraswati-enclave-gurgaon-87-sq-ft-spid-Z80172005
3198,"2 Bedroom House in Ashok Vihar Phase 1, Gurgaon",₹55 Lac,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-ashok-vihar-phase-1-gurgaon-432-sq-ft-spid-K80261093
3200,"6 Bedroom House in Sector 46, Gurgaon",₹3 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-46-gurgaon-540-sq-ft-spid-F80260451
3201,"3 Bedroom House in Udyog Vihar Phase 5, Gurgaon",₹7 Cr,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-udyog-vihar-phase-5-gurgaon-2250-sq-ft-spid-N80254747
3202,"2 Bedroom House in Sector 89, Gurgaon",₹1.2 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-smart-world-gems-sector-89-gurgaon-1196-sq-ft-spid-Y80251073
3203,"5 Bedroom House in DLF Phase 4, Gurgaon",₹10.5 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-amaltas-drive-dlf-phase-4-gurgaon-2560-sq-ft-spid-M80250949
3204,"4 Bedroom House in Sector 86, Gurgaon",₹4.1 Cr,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-new-town-heights-2-sector-86-gurgaon-3280-sq-ft-spid-Y80243555
3205,"6 Bedroom House in Block B Rajendra Park, Gurgaon",₹60 Lac,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-block-b-rajendra-park-gurgaon-4011-sq-ft-spid-Q80237639
3206,"5 Bedroom House in Block A Surya Vihar, Gurgaon",₹2 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-block-a-surya-vihar-gurgaon-1375-sq-ft-spid-Z80237541
3207,"4 Bedroom House in Krishna Colony, Gurgaon",₹95 Lac,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-krishna-colony-gurgaon-1980-sq-ft-spid-K80232867
3208,"10 Bedroom House in Sushant Lok, Gurgaon",Price on Request,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-gurgaon-813-sq-ft-spid-I80231795
3209,"3 Bedroom House in Sector 110, Gurgaon",₹55 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-110-gurgaon-1150-sq-ft-spid-L80230893
3210,"6 Bedroom House in Ram Nagar, Gurgaon",₹1.6 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-ram-nagar-gurgaon-120-sq-ft-spid-K80230415
3211,"4 Bedroom House in Palam Vihar Extension, Gurgaon",₹55 Lac,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-palam-vihar-extension-gurgaon-2100-sq-ft-spid-U80230413
3212,"5 Bedroom House in Sohna, Gurgaon",₹82.5 Lac,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sohna-gurgaon-1350-sq-ft-spid-W76669915
3213,"2 Bedroom House in Sector 92, Gurgaon",₹1.03 Cr,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-signature-global-city-92-sector-92-gurgaon-1197-sq-ft-spid-O79830015
3214,"3 Bedroom House in Hussainka, Gurgaon",₹40 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-hussainka-gurgaon-1800-sq-ft-spid-F80214621
3215,"3 Bedroom House in Sector 105, Gurgaon",₹95 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-105-gurgaon-630-sq-ft-r1-spid-U78029645
3216,"5 Bedroom House in Rosewood City, Gurgaon",₹17 Cr,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-rosewood-city-gurgaon-6570-sq-ft-spid-T80209781
3217,"3 Bedroom House in Laxman Vihar, Gurgaon",₹99 Lac,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-holy-homes-laxman-vihar-gurgaon-900-sq-ft-spid-B80207277
3218,"6 Bedroom House in Sector 5, Gurgaon",₹2.2 Cr,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-sector-5-gurgaon-900-sq-ft-spid-N80205149
3219,"10 Bedroom House in Sheetla Colony, Gurgaon",₹1.75 Cr,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-sheetla-colony-gurgaon-5400-sq-ft-spid-K80204827
