,sector,propertyType,builtup,bedRooms,bathRooms,agePossesion,balcony,pooja room,servant room,study room,others,store room,luxCat,heightCat,Y
2778,81,0.0,1328.0,3.0,2.0,0.0,2.0,0,0,0,0,0,2.0,2.0,1.85
2779,103,0.0,1110.75,2.0,2.0,3.0,2.0,0,0,1,0,0,1.0,2.0,1.5
2780,90,0.0,2009.4,4.0,4.0,3.0,2.0,0,1,0,0,0,2.0,0.0,2.49
2781,81,0.0,1020.0,2.0,2.0,3.0,2.0,0,0,0,0,0,1.0,2.0,1.5
2782,56,1.0,4518.0,7.0,7.0,3.0,4.0,0,0,0,1,0,0.0,1.0,5.45
2783,54,0.0,2686.0,4.0,6.0,3.0,3.0,1,1,1,0,1,1.0,0.0,8.2
2784,49,1.0,1548.0,4.0,4.0,0.0,2.0,0,1,0,0,0,2.0,1.0,5.0
2785,112,0.0,5500.349999999999,4.0,5.0,3.0,3.0,0,1,0,0,0,2.0,0.0,9.65
2786,99,0.0,2010.25,4.0,4.0,1.0,4.0,0,1,0,0,0,2.0,1.0,2.37
2787,86,0.0,1543.2,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,2.3
2788,72,0.0,2469.25,4.0,5.0,1.0,4.0,0,1,0,0,0,1.0,0.0,5.4
2789,49,1.0,4500.0,4.0,4.0,2.0,2.0,0,1,0,0,0,0.0,1.0,5.0
2790,107,0.0,1888.8,3.0,4.0,0.0,2.0,0,1,0,0,0,1.0,3.0,2.0
2791,79,0.0,1452.0,3.0,3.0,3.0,2.0,0,1,0,0,0,1.0,1.0,2.4
2792,60,0.0,1162.5,2.0,2.0,0.0,2.0,0,1,0,0,0,1.0,0.0,2.85
2793,65,0.0,1643.2,3.0,3.0,3.0,2.0,0,1,0,0,0,2.0,1.0,3.8
2794,81,0.0,1682.4,3.0,3.0,3.0,4.0,0,1,0,0,0,2.0,0.0,3.7
2795,50,1.0,4509.0,4.0,4.0,2.0,4.0,1,1,1,0,1,2.0,1.0,9.65
2796,85,0.0,4207.5,5.0,7.0,3.0,4.0,0,1,0,0,0,2.0,0.0,5.44
2797,48,1.0,4509.0,4.0,4.0,2.0,4.0,0,1,0,0,0,1.0,1.0,10.7
2798,109,0.0,1720.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,2.45
2799,57,1.0,4500.0,4.0,5.0,0.0,4.0,1,1,1,1,0,0.0,1.0,8.25
2800,106,0.0,1484.0,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,0.0,3.1
2801,48,1.0,4500.0,4.0,4.0,2.0,4.0,0,1,1,0,1,0.0,1.0,11.0
2802,60,0.0,1457.25,2.0,2.0,3.0,3.0,0,1,0,0,0,2.0,2.0,3.05
2803,57,1.0,4518.0,3.0,3.0,0.0,4.0,0,1,0,0,0,2.0,1.0,8.5
2804,82,1.0,4995.0,7.0,7.0,1.0,4.0,1,1,1,0,1,1.0,1.0,14.5
2805,105,1.0,900.0,4.0,3.0,1.0,3.0,0,0,0,0,0,0.0,1.0,1.3
2806,49,0.0,1504.92,3.0,3.0,0.0,4.0,1,0,0,0,0,2.0,1.0,3.4
2807,23,1.0,4518.0,5.0,6.0,2.0,4.0,1,1,1,0,1,2.0,1.0,8.3
2808,57,1.0,3300.0,3.0,3.0,2.0,3.0,1,1,0,0,1,0.0,1.0,6.5
2809,90,0.0,1375.2,3.0,3.0,3.0,2.0,0,0,1,0,0,1.0,2.0,2.0
2810,103,0.0,1409.6,3.0,3.0,1.0,1.0,0,0,0,0,1,1.0,0.0,1.4
2811,89,1.0,2461.25,3.0,3.0,4.0,3.0,0,1,0,0,0,2.0,1.0,1.49
2812,49,1.0,4500.0,5.0,5.0,0.0,0.0,0,0,0,0,0,0.0,2.0,10.0
2813,99,0.0,2425.475,4.0,6.0,3.0,4.0,0,1,0,1,0,2.0,0.0,3.68
2814,72,0.0,2851.75,4.0,4.0,1.0,4.0,0,1,0,0,0,1.0,0.0,7.05
2815,39,1.0,4500.0,4.0,4.0,2.0,3.0,0,0,0,0,1,2.0,1.0,4.5
2816,82,1.0,2911.25,3.0,4.0,3.0,2.0,1,1,0,1,0,1.0,1.0,6.7
2817,92,0.0,1536.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,2.0,2.3
2818,99,0.0,1348.0,3.0,3.0,1.0,4.0,0,0,0,0,0,2.0,0.0,1.95
2819,25,1.0,4518.0,6.0,7.0,3.0,2.0,1,1,1,0,1,1.0,1.0,17.0
2820,41,1.0,4200.0,6.0,7.0,3.0,3.0,1,1,1,0,1,1.0,1.0,11.75
2821,43,1.0,4350.0,4.0,3.0,2.0,4.0,1,0,1,0,1,0.0,1.0,11.45
2822,43,1.0,7317.0,12.0,13.0,2.0,4.0,0,1,1,0,1,0.0,1.0,25.0
2823,45,1.0,4350.0,4.0,3.0,3.0,4.0,0,0,0,1,0,1.0,1.0,6.4
2824,90,0.0,975.0,2.0,2.0,3.0,4.0,0,0,1,0,0,2.0,2.0,1.22
2825,70,0.0,1560.0,3.0,5.0,3.0,4.0,0,1,1,0,0,2.0,2.0,2.34
2826,37,0.0,1440.0,3.0,3.0,3.0,2.0,1,0,0,0,0,1.0,0.0,1.72
2827,22,0.0,3379.6,4.0,6.0,3.0,4.0,1,1,0,0,0,2.0,0.0,7.16
2828,57,1.0,4350.0,4.0,4.0,2.0,4.0,0,1,0,0,0,0.0,1.0,6.7
2829,72,1.0,4500.0,5.0,5.0,3.0,2.0,1,1,0,0,0,2.0,1.0,12.0
2830,54,1.0,4518.0,6.0,7.0,3.0,4.0,1,1,1,0,1,1.0,1.0,16.95
2831,49,1.0,4500.0,5.0,6.0,0.0,4.0,1,1,1,0,1,2.0,1.0,17.75
2832,43,1.0,3330.0,9.0,9.0,0.0,3.0,0,0,0,0,0,0.0,2.0,2.9
2833,82,1.0,4350.0,5.0,5.0,1.0,4.0,1,1,1,0,0,2.0,1.0,6.35
2834,112,0.0,3010.4,3.0,3.0,1.0,4.0,0,1,0,0,0,1.0,0.0,5.25
2835,10,1.0,2911.25,3.0,3.0,2.0,2.0,0,0,0,0,0,0.0,1.0,5.7
2836,81,0.0,2128.0,3.0,4.0,0.0,4.0,0,1,1,0,0,2.0,0.0,3.53
2837,77,0.0,1160.0,3.0,4.0,3.0,2.0,0,1,0,0,0,2.0,1.0,2.0
2838,66,1.0,4500.0,5.0,5.0,1.0,3.0,0,1,0,0,1,0.0,1.0,17.0
2839,72,0.0,2040.0,3.0,3.0,3.0,3.0,0,1,0,0,0,1.0,1.0,5.0
2840,95,0.0,1297.875,2.0,2.0,3.0,1.0,1,0,0,0,0,2.0,0.0,0.59
2841,26,1.0,4518.0,6.0,6.0,0.0,4.0,1,1,1,1,0,0.0,1.0,18.5
2842,91,0.0,1489.6,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.8
2843,69,0.0,2040.0,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,1.0,2.64
2844,63,1.0,4518.0,5.0,6.0,3.0,4.0,0,1,0,0,0,1.0,1.0,10.5
2845,66,0.0,1744.2,4.0,4.0,0.0,2.0,0,1,0,0,0,2.0,3.0,3.6
2846,77,0.0,1554.4,3.0,3.0,3.0,4.0,0,1,0,0,0,1.0,2.0,2.8
2847,43,1.0,4518.0,5.0,5.0,2.0,4.0,1,1,1,1,0,0.0,1.0,21.0
2848,50,0.0,1992.8,3.0,4.0,0.0,4.0,0,1,0,0,0,1.0,2.0,4.2
2849,41,1.0,540.0,3.0,3.0,0.0,2.0,1,0,0,0,0,2.0,1.0,2.3
2850,70,0.0,2418.25,4.0,6.0,0.0,4.0,1,1,1,0,0,0.0,1.0,4.5
2851,38,1.0,4518.0,9.0,9.0,2.0,4.0,0,0,0,0,0,0.0,1.0,8.5
2852,78,1.0,4500.0,4.0,3.0,1.0,2.0,0,1,0,0,0,2.0,2.0,4.25
2853,47,1.0,4509.0,5.0,6.0,3.0,3.0,1,1,0,0,1,1.0,1.0,12.55
2854,66,1.0,4518.0,4.0,5.0,1.0,4.0,1,1,1,1,0,0.0,1.0,16.0
2855,37,0.0,1578.8000000000002,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,2.0,1.29
2856,79,0.0,1192.0,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.81
2857,99,0.0,2409.75,4.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,2.7
2858,102,0.0,1320.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,2.0,1.88
2859,67,0.0,1573.6,3.0,3.0,3.0,4.0,0,1,0,0,1,1.0,2.0,2.8
2860,25,1.0,4500.0,9.0,9.0,3.0,4.0,1,1,0,0,0,1.0,2.0,8.75
2861,54,1.0,4500.0,5.0,6.0,0.0,4.0,1,1,1,0,1,1.0,1.0,28.0
2862,91,0.0,1544.0,3.0,3.0,3.0,4.0,1,1,0,0,0,2.0,0.0,1.96
2863,82,0.0,1071.06,2.0,2.0,3.0,2.0,0,0,1,0,0,2.0,2.0,1.6
2864,49,1.0,1710.0,3.0,3.0,0.0,3.0,1,0,1,0,0,0.0,1.0,5.2
2865,109,1.0,4500.0,4.0,4.0,3.0,4.0,0,1,1,0,0,1.0,1.0,18.0
2866,47,1.0,4509.0,6.0,7.0,3.0,4.0,1,1,1,0,1,1.0,1.0,14.91
2867,81,0.0,2707.25,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,2.0,4.0
2868,65,0.0,3127.2000000000003,3.0,4.0,3.0,4.0,1,1,1,0,1,1.0,0.0,9.25
2869,50,1.0,4350.0,4.0,4.0,2.0,4.0,1,1,0,0,0,2.0,1.0,5.7
2870,57,1.0,4509.0,4.0,4.0,2.0,4.0,0,1,0,1,0,0.0,1.0,6.7
2871,81,0.0,1682.4,3.0,3.0,3.0,4.0,1,1,0,0,0,2.0,0.0,3.7
2872,28,1.0,4500.0,3.0,3.0,3.0,2.0,0,1,0,0,1,0.0,2.0,12.0
2873,1,1.0,4200.0,6.0,6.0,0.0,3.0,0,0,0,1,0,0.0,1.0,8.49
2874,46,1.0,4350.0,4.0,3.0,0.0,4.0,0,1,1,0,0,1.0,1.0,11.45
2875,40,1.0,3070.25,3.0,3.0,0.0,4.0,0,0,0,0,1,0.0,1.0,3.4
2876,49,1.0,3870.0,6.0,6.0,3.0,3.0,1,1,0,0,1,1.0,1.0,15.5
2877,23,1.0,2844.0,6.0,7.0,0.0,4.0,0,1,0,0,0,1.0,1.0,9.5
2878,54,1.0,5300.0,4.0,4.0,2.0,4.0,1,1,1,0,1,0.0,1.0,30.0
2879,79,0.0,2273.75,4.0,5.0,1.0,4.0,0,1,0,0,0,2.0,2.0,3.45
2880,24,1.0,4500.0,6.0,6.0,3.0,4.0,1,1,1,0,1,2.0,1.0,8.5
2881,83,0.0,1376.0,3.0,2.0,1.0,4.0,0,1,0,0,0,1.0,2.0,2.21
2882,109,0.0,1396.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,0.0,2.1
2883,102,0.0,1853.0,4.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,2.95
2884,70,1.0,5951.0,4.0,4.0,1.0,4.0,1,1,0,0,1,0.0,1.0,6.25
2885,60,0.0,2380.0,4.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,5.5
2886,65,0.0,1559.4,3.0,3.0,3.0,2.0,0,0,1,0,0,2.0,2.0,2.99
2887,43,1.0,4518.0,7.0,8.0,3.0,3.0,1,1,1,0,1,1.0,1.0,13.65
2888,48,1.0,4500.0,4.0,4.0,2.0,4.0,1,1,1,0,0,0.0,1.0,11.0
2889,104,0.0,1960.0,3.0,4.0,3.0,4.0,0,1,0,0,0,1.0,0.0,3.75
2890,104,0.0,1832.0,3.0,4.0,3.0,0.0,0,1,0,0,0,1.0,2.0,2.6
2891,47,1.0,3070.25,3.0,3.0,0.0,4.0,0,0,0,0,0,2.0,1.0,2.05
2892,65,0.0,945.75,2.0,2.0,3.0,2.0,0,0,0,1,0,1.0,2.0,2.45
2893,109,0.0,2068.0,3.0,4.0,3.0,3.0,0,1,0,0,0,2.0,0.0,2.9
2894,23,1.0,4500.0,4.0,3.0,2.0,2.0,0,0,0,0,1,1.0,1.0,3.6
2895,37,1.0,1440.0,3.0,3.0,1.0,2.0,1,0,0,0,0,0.0,1.0,1.8
2896,90,0.0,1544.0,3.0,3.0,3.0,4.0,0,1,1,0,0,0.0,2.0,1.83
2897,109,1.0,4500.0,4.0,4.0,3.0,4.0,0,1,1,0,0,1.0,1.0,15.0
2898,49,1.0,4950.0,5.0,5.0,0.0,4.0,1,1,1,0,1,1.0,1.0,17.0
2899,108,0.0,1602.4,3.0,3.0,1.0,2.0,0,0,0,0,0,1.0,0.0,3.8
2900,23,1.0,4509.0,5.0,5.0,0.0,4.0,0,0,0,0,1,0.0,1.0,5.7
2901,102,0.0,1620.0,3.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,2.4
2902,43,1.0,3300.0,3.0,3.0,2.0,4.0,0,1,1,0,0,0.0,1.0,7.5
2903,60,0.0,1636.0,3.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,3.99
2904,45,1.0,4500.0,6.0,6.0,3.0,2.0,1,1,1,0,0,1.0,1.0,14.0
2905,107,0.0,1554.4,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,2.0,1.68
2906,33,1.0,4518.0,5.0,7.0,3.0,4.0,1,1,1,0,0,2.0,1.0,12.5
2907,50,1.0,4500.0,5.0,5.0,3.0,2.0,1,1,0,0,0,1.0,2.0,15.5
2908,37,1.0,2800.0,5.0,5.0,1.0,0.0,0,0,0,0,0,0.0,1.0,2.6
2909,70,0.0,1173.75,2.0,2.0,3.0,2.0,0,0,0,0,1,2.0,0.0,2.7
2910,88,0.0,1012.5,2.0,2.0,1.0,2.0,0,0,0,0,0,1.0,1.0,1.6
2911,65,0.0,4202.4,4.0,4.0,3.0,4.0,1,1,1,0,1,1.0,0.0,12.0
2912,54,0.0,1570.4,3.0,4.0,2.0,4.0,0,1,0,0,0,1.0,1.0,6.14
2913,82,1.0,4500.0,4.0,4.0,3.0,4.0,1,1,1,0,1,1.0,1.0,8.5
2914,81,0.0,1432.0,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,1.0,2.02
2915,65,0.0,3208.0,3.0,4.0,3.0,4.0,1,1,1,0,1,1.0,0.0,10.0
2916,107,0.0,1150.5,2.0,2.0,3.0,3.0,0,0,1,0,0,1.0,1.0,1.49
2917,26,1.0,4518.0,7.0,11.0,1.0,2.0,1,1,0,0,0,2.0,1.0,19.0
2918,43,1.0,4500.0,6.0,7.0,3.0,3.0,1,1,1,0,1,1.0,2.0,9.15
2919,108,0.0,1874.4,3.0,5.0,1.0,4.0,0,1,0,0,0,1.0,2.0,4.55
2920,109,1.0,4500.0,4.0,4.0,3.0,4.0,1,1,1,0,1,1.0,1.0,14.0
2921,26,1.0,4518.0,5.0,6.0,2.0,4.0,1,1,1,0,1,2.0,1.0,16.25
2922,108,0.0,1035.75,2.0,2.0,1.0,2.0,0,0,0,0,0,1.0,2.0,2.7
2923,65,0.0,1462.4,3.0,3.0,1.0,4.0,0,0,1,0,0,2.0,0.0,3.3
2924,82,0.0,1065.0,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.6
2925,43,1.0,4500.0,4.0,4.0,0.0,2.0,0,0,0,0,1,0.0,1.0,3.0
2926,72,0.0,2469.25,4.0,4.0,1.0,3.0,0,1,0,0,1,1.0,0.0,5.2
2927,49,1.0,4509.0,5.0,5.0,0.0,4.0,1,1,0,1,0,1.0,1.0,9.71
2928,108,0.0,1554.4,3.0,4.0,3.0,3.0,0,1,0,0,0,0.0,2.0,2.35
2929,110,0.0,6375.0,5.0,7.0,3.0,3.0,0,1,0,0,0,0.0,0.0,8.05
2930,57,1.0,4509.0,5.0,5.0,3.0,2.0,0,1,1,0,0,0.0,1.0,5.99
2931,112,0.0,2241.6,3.0,3.0,1.0,4.0,0,1,0,0,0,2.0,0.0,4.2
2932,89,0.0,2120.0,3.0,4.0,1.0,3.0,0,1,1,0,0,2.0,0.0,2.9
2933,81,0.0,3570.0,4.0,6.0,0.0,4.0,0,1,1,0,0,1.0,2.0,5.42
2934,102,0.0,2063.2000000000003,3.0,3.0,0.0,4.0,0,1,1,1,0,2.0,2.0,3.26
2935,79,0.0,1612.0,3.0,3.0,1.0,3.0,0,0,0,0,0,0.0,1.0,2.65
2936,3,0.0,1664.0,3.0,3.0,1.0,2.0,0,0,0,0,0,2.0,0.0,1.85
2937,43,1.0,4350.0,4.0,4.0,0.0,4.0,1,0,1,0,0,0.0,1.0,7.9
2938,28,0.0,2441.2,4.0,4.0,2.0,4.0,0,1,0,0,1,1.0,1.0,9.5
2939,50,1.0,4518.0,5.0,6.0,3.0,3.0,1,1,1,0,1,1.0,1.0,13.0
2940,54,1.0,4509.0,5.0,6.0,0.0,3.0,1,1,1,0,1,2.0,1.0,29.0
2941,102,0.0,1481.6,3.0,3.0,1.0,4.0,0,0,0,0,0,2.0,0.0,2.51
2942,25,1.0,4500.0,5.0,6.0,0.0,4.0,1,1,1,0,1,1.0,2.0,13.15
2943,50,1.0,4500.0,6.0,7.0,0.0,4.0,1,1,1,0,1,1.0,2.0,17.15
2944,48,1.0,2610.0,3.0,3.0,0.0,4.0,1,1,0,0,1,1.0,1.0,8.0
2945,77,0.0,1620.0,3.0,3.0,3.0,2.0,0,1,0,0,0,2.0,2.0,2.79
2946,105,1.0,4200.0,4.0,3.0,3.0,4.0,0,0,0,1,0,0.0,1.0,1.05
2947,106,0.0,1520.0,3.0,4.0,3.0,2.0,0,1,1,0,0,1.0,0.0,1.85
2948,69,0.0,1363.2,3.0,3.0,1.0,4.0,0,0,0,0,0,1.0,2.0,2.33
2949,69,0.0,2040.0,4.0,5.0,3.0,4.0,0,1,0,0,0,1.0,2.0,2.79
2950,57,1.0,4518.0,12.0,12.0,1.0,4.0,1,1,1,0,1,2.0,1.0,14.75
2951,43,1.0,4350.0,4.0,5.0,0.0,3.0,0,1,0,0,0,1.0,1.0,8.24
2952,65,1.0,4500.0,4.0,3.0,3.0,2.0,0,0,1,0,0,0.0,2.0,2.85
2953,26,1.0,1530.0,2.0,2.0,3.0,2.0,1,1,1,0,1,2.0,1.0,4.4
2954,26,1.0,3900.0,4.0,3.0,4.0,2.0,1,1,1,0,0,0.0,1.0,6.35
2955,67,0.0,2802.45,4.0,4.0,3.0,2.0,0,0,0,0,0,2.0,2.0,5.99
2956,108,0.0,1066.5,2.0,2.0,3.0,3.0,1,0,0,0,0,1.0,2.0,1.25
2957,63,1.0,4500.0,5.0,7.0,1.0,4.0,1,1,1,0,1,1.0,1.0,14.8
2958,40,1.0,4500.0,6.0,6.0,3.0,4.0,1,1,1,0,0,2.0,1.0,3.25
2959,43,0.0,2441.2,4.0,4.0,1.0,4.0,0,0,0,0,0,0.0,2.0,4.8
2960,4,1.0,4500.0,4.0,4.0,0.0,4.0,0,0,0,0,1,1.0,1.0,6.2
2961,102,0.0,1627.6,3.0,3.0,3.0,2.0,0,0,0,1,0,2.0,1.0,3.0
2962,92,0.0,1536.0,3.0,3.0,1.0,4.0,0,0,0,1,0,2.0,2.0,2.28
2963,55,1.0,4860.0,11.0,11.0,1.0,4.0,0,0,0,1,0,0.0,2.0,3.2
2964,60,0.0,1158.75,2.0,2.0,3.0,3.0,0,1,1,0,0,1.0,2.0,2.9
2965,51,0.0,2082.5,4.0,4.0,0.0,2.0,1,0,0,0,0,2.0,1.0,3.0
2966,107,0.0,1150.5,2.0,2.0,0.0,4.0,0,0,1,0,0,2.0,2.0,1.55
2967,65,0.0,1643.2,3.0,3.0,0.0,2.0,0,1,0,0,0,2.0,0.0,3.8
2968,22,1.0,4518.0,7.0,7.0,0.0,4.0,1,0,1,0,1,1.0,1.0,5.45
2969,70,0.0,1362.4,3.0,3.0,1.0,2.0,0,0,0,0,0,1.0,0.0,2.85
2970,84,0.0,1800.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,2.4
2971,26,1.0,9000.0,5.0,6.0,0.0,4.0,1,1,1,0,1,1.0,1.0,38.0
2972,40,1.0,4500.0,9.0,10.0,0.0,4.0,0,0,0,1,0,0.0,2.0,9.5
2973,59,1.0,1800.0,2.0,2.0,4.0,2.0,0,1,1,0,0,1.0,1.0,2.1
2974,67,1.0,4500.0,4.0,4.0,1.0,3.0,1,1,1,1,0,0.0,2.0,2.5
2975,110,0.0,3298.0,5.0,5.0,3.0,4.0,0,1,0,0,0,2.0,2.0,5.25
2976,37,0.0,1448.8000000000002,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,2.15
2977,69,0.0,1363.2,3.0,3.0,3.0,4.0,0,0,0,0,0,1.0,0.0,2.41
2978,60,0.0,1457.25,2.0,2.0,3.0,2.0,0,1,0,0,0,1.0,2.0,3.0
2979,65,0.0,1462.4,3.0,3.0,1.0,4.0,0,0,0,0,0,2.0,2.0,3.29
2981,86,0.0,2009.4,4.0,4.0,2.0,4.0,0,1,1,0,0,2.0,0.0,2.39
2982,82,0.0,1454.4,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,0.0,2.85
2983,82,1.0,6400.0,5.0,6.0,3.0,4.0,0,1,1,0,0,1.0,1.0,11.0
2984,113,0.0,1185.0,2.0,2.0,3.0,4.0,0,0,1,0,0,2.0,0.0,2.55
2985,68,0.0,1400.0,3.0,3.0,3.0,2.0,0,0,0,1,0,1.0,0.0,2.4
2986,102,0.0,1620.0,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,2.55
2987,50,1.0,4000.0,4.0,4.0,0.0,2.0,0,0,1,0,1,1.0,1.0,9.4
2988,5,1.0,4500.0,5.0,4.0,2.0,4.0,1,0,1,0,1,0.0,1.0,3.6
2989,65,0.0,1137.0,2.0,2.0,1.0,2.0,0,0,1,0,0,2.0,0.0,2.7
2990,41,1.0,4500.0,5.0,5.0,3.0,3.0,1,0,0,0,0,0.0,1.0,6.2
2992,92,0.0,1779.05,4.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,1.85
2993,83,0.0,1150.5,2.0,2.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.45
2994,37,0.0,1440.0,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,1.65
2995,81,0.0,2128.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,2.0,3.6
2996,56,1.0,4500.0,4.0,4.0,1.0,2.0,0,1,0,0,0,0.0,2.0,18.0
2997,92,0.0,1140.8,3.0,2.0,0.0,4.0,0,0,0,0,0,0.0,2.0,1.22
2998,106,0.0,2001.75,4.0,6.0,3.0,4.0,0,1,0,0,0,2.0,2.0,2.2
2999,102,0.0,1853.0,4.0,5.0,3.0,4.0,0,0,0,0,0,1.0,2.0,2.98
3000,70,1.0,4500.0,4.0,4.0,1.0,4.0,1,1,1,0,1,1.0,1.0,8.0
3001,102,0.0,1011.75,2.0,2.0,3.0,2.0,0,0,0,0,0,1.0,0.0,2.0
3002,108,0.0,1554.4,3.0,3.0,3.0,2.0,0,1,0,0,0,0.0,2.0,2.3
3003,106,0.0,1484.0,3.0,4.0,1.0,4.0,0,0,1,0,0,1.0,2.0,2.8
3004,43,1.0,7200.0,11.0,10.0,0.0,4.0,0,1,0,0,0,0.0,1.0,25.0
3005,113,0.0,2060.0,3.0,4.0,3.0,4.0,0,1,0,0,0,2.0,0.0,3.75
3006,28,1.0,4500.0,4.0,4.0,3.0,2.0,0,1,0,0,0,0.0,2.0,12.0
3007,43,1.0,4500.0,6.0,6.0,3.0,3.0,1,0,0,0,0,1.0,1.0,3.6
3008,109,0.0,1676.0,3.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,2.85
3009,1,1.0,2200.0,3.0,3.0,1.0,2.0,1,0,0,0,0,0.0,2.0,2.95
3010,53,0.0,3827.55,5.0,7.0,3.0,4.0,1,1,0,0,0,1.0,0.0,13.51
3011,107,0.0,1888.8,3.0,4.0,0.0,2.0,0,1,0,0,0,2.0,2.0,2.0
3012,104,0.0,1832.0,3.0,4.0,3.0,3.0,0,1,0,0,0,2.0,2.0,2.65
3013,52,1.0,4509.0,8.0,8.0,3.0,4.0,0,1,0,0,0,2.0,2.0,3.95
3014,47,1.0,4509.0,8.0,8.0,3.0,4.0,0,1,0,0,0,0.0,2.0,3.35
3015,85,0.0,1230.0,2.0,2.0,3.0,2.0,1,0,0,0,0,1.0,0.0,1.9
3016,106,0.0,1554.4,3.0,3.0,1.0,4.0,1,1,1,0,1,1.0,0.0,2.8
3017,65,0.0,4436.15,4.0,5.0,3.0,4.0,1,1,1,1,0,2.0,0.0,11.85
3018,86,0.0,1516.0,3.0,3.0,3.0,2.0,0,0,0,0,0,1.0,1.0,2.85
3019,46,1.0,4509.0,8.0,8.0,3.0,4.0,0,0,1,1,0,0.0,2.0,5.55
3020,90,0.0,2317.95,4.0,4.0,3.0,2.0,0,1,0,0,0,1.0,0.0,2.95
3021,10,1.0,4500.0,4.0,4.0,3.0,4.0,0,0,1,0,0,2.0,1.0,3.5
3022,112,0.0,3010.4,3.0,4.0,3.0,3.0,0,1,0,0,0,1.0,2.0,6.25
3023,108,0.0,1874.4,3.0,3.0,1.0,4.0,0,1,0,0,0,1.0,0.0,4.8
3024,89,0.0,1400.0,3.0,3.0,1.0,2.0,1,0,0,0,0,2.0,0.0,2.16
3025,102,0.0,1837.7,4.0,4.0,3.0,3.0,0,0,0,0,0,2.0,2.0,2.9
3026,102,0.0,1320.0,3.0,3.0,0.0,4.0,0,1,0,0,0,1.0,2.0,1.97
3027,23,1.0,4518.0,6.0,7.0,0.0,4.0,1,1,1,0,1,2.0,2.0,17.0
3028,41,1.0,4518.0,5.0,5.0,3.0,4.0,1,1,1,0,1,0.0,1.0,14.06
3029,84,0.0,1512.0,3.0,3.0,3.0,4.0,0,0,0,0,0,0.0,2.0,2.05
3030,37,0.0,1416.0,3.0,3.0,3.0,3.0,0,0,0,0,0,2.0,1.0,1.44
3031,49,1.0,6570.0,5.0,4.0,3.0,3.0,0,0,0,0,0,2.0,1.0,17.0
3032,109,1.0,4500.0,7.0,9.0,3.0,4.0,1,1,1,0,1,1.0,1.0,15.51
3034,31,1.0,4509.0,6.0,6.0,3.0,4.0,1,1,1,0,1,2.0,1.0,9.3
3035,56,0.0,2080.0,3.0,3.0,0.0,4.0,0,1,0,0,0,1.0,2.0,3.25
3036,99,0.0,1492.0,3.0,3.0,3.0,4.0,0,0,0,0,0,2.0,2.0,1.83
3037,82,0.0,1072.5,2.0,2.0,3.0,2.0,0,0,1,0,0,1.0,2.0,1.6
3038,1,0.0,1623.5,4.0,4.0,3.0,2.0,0,1,0,0,0,0.0,2.0,1.9
3039,108,0.0,1528.0,3.0,3.0,3.0,2.0,0,1,0,0,0,2.0,2.0,1.85
3040,102,0.0,1351.2,3.0,3.0,3.0,2.0,0,0,0,0,0,2.0,2.0,2.25
3041,84,0.0,952.5,2.0,2.0,3.0,1.0,0,0,0,1,0,0.0,0.0,1.4
3042,24,1.0,4518.0,4.0,4.0,0.0,4.0,0,1,0,0,0,2.0,1.0,13.0
3043,107,0.0,1150.5,2.0,2.0,3.0,2.0,0,0,1,0,0,1.0,2.0,1.38
3044,106,0.0,1024.5,2.0,2.0,3.0,2.0,0,0,0,0,0,1.0,0.0,2.0
3045,78,1.0,4500.0,4.0,3.0,1.0,2.0,0,1,0,0,0,2.0,2.0,4.25
3046,60,1.0,7800.0,9.0,12.0,3.0,4.0,1,1,1,0,1,1.0,1.0,21.0
3047,91,0.0,2315.4,4.0,4.0,3.0,2.0,0,1,0,0,0,2.0,2.0,2.95
